trueR,trueI
-2.946506e-01,-1.869979e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
4112384,27323,41123840,15092913,-2.943888e-01,-1.866907e-01,6.854626e-08,9.436413e-08
4128768,27331,41287680,15152960,-2.943751e-01,-1.866862e-01,7.589621e-08,9.713986e-08
4145152,27343,41451520,15213203,-2.943735e-01,-1.867009e-01,7.678551e-08,8.821490e-08
4161536,27358,41615360,15273083,-2.943271e-01,-1.867130e-01,1.046743e-07,8.117382e-08
4177920,27632,41779200,15333279,-2.943365e-01,-1.867236e-01,9.866916e-08,7.519994e-08
4194304,27637,41943040,15393541,-2.942976e-01,-1.867171e-01,1.246150e-07,7.885559e-08
4210688,31909,42106880,15454079,-2.943298e-01,-1.867416e-01,1.029268e-07,6.566676e-08
4227072,31961,42270720,15513988,-2.942640e-01,-1.867124e-01,1.495023e-07,8.151382e-08
4243456,31980,42434560,15574015,-2.942657e-01,-1.867132e-01,1.481916e-07,8.102106e-08
4259840,31985,42598400,15634153,-2.942884e-01,-1.867241e-01,1.311799e-07,7.493048e-08
4276224,32002,42762240,15694466,-2.941679e-01,-1.867232e-01,2.330072e-07,7.546168e-08
4292608,32003,42926080,15754852,-2.940957e-01,-1.867415e-01,3.079023e-07,6.572023e-08
4308992,32006,43089920,15815482,-2.940331e-01,-1.867557e-01,3.813850e-07,5.864809e-08
4325376,32023,43253760,15875756,-2.939993e-01,-1.867374e-01,4.242693e-07,6.782253e-08
4341760,32027,43417600,15936254,-2.940434e-01,-1.867456e-01,3.687190e-07,6.362848e-08
4358144,32030,43581440,15996450,-2.940192e-01,-1.867668e-01,3.987311e-07,5.337375e-08
4374528,32037,43745280,16056515,-2.940258e-01,-1.867463e-01,3.903822e-07,6.326815e-08
4390912,32056,43909120,16116477,-2.939516e-01,-1.867168e-01,4.885782e-07,7.903144e-08
4407296,32057,44072960,16176602,-2.939671e-01,-1.867325e-01,4.671537e-07,7.043959e-08
4423680,32058,44236800,16236785,-2.939688e-01,-1.867334e-01,4.648751e-07,6.992640e-08
4440064,32060,44400640,16296888,-2.940261e-01,-1.867472e-01,3.899726e-07,6.281917e-08
4456448,32062,44564480,16356901,-2.940338e-01,-1.867576e-01,3.804285e-07,5.774939e-08
4472832,32063,44728320,16417273,-2.940238e-01,-1.867788e-01,3.928440e-07,4.798815e-08
4489216,32075,44892160,16477268,-2.939904e-01,-1.867981e-01,4.358390e-07,3.990604e-08
4505600,32076,45056000,16537594,-2.940243e-01,-1.868075e-01,3.922091e-07,3.625484e-08
4521984,32078,45219840,16597234,-2.940025e-01,-1.867890e-01,4.200094e-07,4.361405e-08
4538368,32081,45383680,16657155,-2.940461e-01,-1.867737e-01,3.654687e-07,5.027361e-08
