trueR , trueI
-0.001721 , 0.001279
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
329728 , 2637824 , -0.001671 , 0.001238, 0.000000, 0.000000
330752 , 2646016 , -0.001669 , 0.001236, 0.000000, 0.000000
331776 , 2654208 , -0.001667 , 0.001231, 0.000000, 0.000000
332800 , 2662400 , -0.001666 , 0.001231, 0.000000, 0.000000
333824 , 2670592 , -0.001668 , 0.001234, 0.000000, 0.000000
334848 , 2678784 , -0.001663 , 0.001228, 0.000000, 0.000000
335872 , 2686976 , -0.001657 , 0.001220, 0.000000, 0.000000
336896 , 2695168 , -0.001664 , 0.001228, 0.000000, 0.000000
337920 , 2703360 , -0.001668 , 0.001234, 0.000000, 0.000000
338944 , 2711552 , -0.001667 , 0.001234, 0.000000, 0.000000
339968 , 2719744 , -0.001666 , 0.001232, 0.000000, 0.000000
340992 , 2727936 , -0.001665 , 0.001230, 0.000000, 0.000000
342016 , 2736128 , -0.001660 , 0.001218, 0.000000, 0.000000
343040 , 2744320 , -0.001659 , 0.001211, 0.000000, 0.000000
344064 , 2752512 , -0.001650 , 0.001201, 0.000000, 0.000000
345088 , 2760704 , -0.001651 , 0.001199, 0.000000, 0.000000
346112 , 2768896 , -0.001650 , 0.001199, 0.000000, 0.000000
347136 , 2777088 , -0.001654 , 0.001206, 0.000000, 0.000000
348160 , 2785280 , -0.001649 , 0.001199, 0.000000, 0.000000
349184 , 2793472 , -0.001650 , 0.001198, 0.000000, 0.000000
350208 , 2801664 , -0.001645 , 0.001192, 0.000000, 0.000000
351232 , 2809856 , -0.001646 , 0.001189, 0.000000, 0.000000
352256 , 2818048 , -0.001642 , 0.001182, 0.000000, 0.000000
353280 , 2826240 , -0.001639 , 0.001179, 0.000000, 0.000000
354304 , 2834432 , -0.001635 , 0.001174, 0.000000, 0.000000
355328 , 2842624 , -0.001635 , 0.001173, 0.000000, 0.000000
356352 , 2850816 , -0.001639 , 0.001178, 0.000000, 0.000000
357376 , 2859008 , -0.001637 , 0.001173, 0.000000, 0.000000
358400 , 2867200 , -0.001638 , 0.001173, 0.000000, 0.000000
359424 , 2875392 , -0.001633 , 0.001167, 0.000000, 0.000000
360448 , 2883584 , -0.001632 , 0.001166, 0.000000, 0.000000
361472 , 2891776 , -0.001630 , 0.001162, 0.000000, 0.000000
362496 , 2899968 , -0.001626 , 0.001156, 0.000000, 0.000000
363520 , 2908160 , -0.001621 , 0.001147, 0.000000, 0.000000
364544 , 2916352 , -0.001620 , 0.001146, 0.000000, 0.000000
365568 , 2924544 , -0.001620 , 0.001148, 0.000000, 0.000000
366592 , 2932736 , -0.001615 , 0.001142, 0.000000, 0.000000
367616 , 2940928 , -0.001613 , 0.001139, 0.000000, 0.000000
368640 , 2949120 , -0.001611 , 0.001137, 0.000000, 0.000000
369664 , 2957312 , -0.001612 , 0.001137, 0.000000, 0.000000
370688 , 2965504 , -0.001613 , 0.001139, 0.000000, 0.000000
371712 , 2973696 , -0.001608 , 0.001134, 0.000000, 0.000000
372736 , 2981888 , -0.001616 , 0.001144, 0.000000, 0.000000
373760 , 2990080 , -0.001611 , 0.001137, 0.000000, 0.000000
374784 , 2998272 , -0.001610 , 0.001136, 0.000000, 0.000000
375808 , 3006464 , -0.001617 , 0.001145, 0.000000, 0.000000
376832 , 3014656 , -0.001618 , 0.001145, 0.000000, 0.000000
377856 , 3022848 , -0.001616 , 0.001140, 0.000000, 0.000000
378880 , 3031040 , -0.001620 , 0.001145, 0.000000, 0.000000
379904 , 3039232 , -0.001618 , 0.001142, 0.000000, 0.000000
380928 , 3047424 , -0.001618 , 0.001140, 0.000000, 0.000000
381952 , 3055616 , -0.001620 , 0.001143, 0.000000, 0.000000
382976 , 3063808 , -0.001617 , 0.001138, 0.000000, 0.000000
384000 , 3072000 , -0.001620 , 0.001144, 0.000000, 0.000000
