trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
4669440,88780,60702720,533472,6.429624e-03,1.458987e-01,2.454695e-04,8.565793e-03
4685824,88786,60915712,535389,8.270560e-03,1.463556e-01,1.911729e-04,8.650578e-03
4702208,88786,61128704,537219,9.759840e-03,1.481383e-01,1.522078e-04,8.985377e-03
4718592,88796,61341696,539076,1.150763e-02,1.471228e-01,1.121367e-04,8.793892e-03
4734976,88807,61554688,540960,1.286149e-02,1.462474e-01,8.529636e-05,8.630474e-03
4751360,88810,61767680,542950,1.573978e-02,1.465445e-01,4.041537e-05,8.685763e-03
4767744,88810,61980672,544813,1.603391e-02,1.468042e-01,3.676218e-05,8.734240e-03
4784128,88816,62193664,546550,1.515326e-02,1.466876e-01,4.821680e-05,8.712457e-03
4800512,88817,62406656,548376,1.662985e-02,1.469981e-01,2.989067e-05,8.770519e-03
4816896,88819,62619648,550237,1.428867e-02,1.453985e-01,6.097136e-05,8.473460e-03
4833280,88835,62832640,552019,1.538350e-02,1.454882e-01,4.507226e-05,8.489985e-03
